idMeme,nombreImagen,URL,Cuenta,Shares,MeGusta,MeEncanta,MeDivierte,MeAsombra,MeEntristece,MeEnoja,PRI,PAN,MORENA,INDEPENDIENTE,POSITIVO,NEGATIVO,NEUTRAL,textoDentroImagen,textoPublicacion,localización cuenta,Comentario1,URLComentador1,LocalizacionComentario1,Comentario2,URLComentador2,LocalizacionComentario2,Comentario3,URLComentador3,LocalizacionComentario3,Comentario4,URLComentador4,LocalizacionComentario4,Comentario5,URLComentador5,LocalizacionComentario5,NombreEquipoDelfin,Observaciones
213,pareja.jpg,https://www.facebook.com/ultimasnoticiasenred/photos/basw.AboR2kNwoBMyacvrWyoFtrQrik_6NJSakCRkOnZ-2GbGm3Rqc7Y9-eHHVnbZ3kiYGufeOqaYTzUt_UVgMqFr0eJZvMVqb3Gcjen50Fu0v73AoILa5MxAWN1dkmuvSEDI-BphNzqFzhlS0HtQ10WGRWrb7tCN0lrma6h4NhP6jBzpzA.1609636379102291.10160652670095094.2030716303817826.1504732316319227.2033491680200452.1759707517430486.865720843610766.1609636265768969/865720843610766/?type=1&opaqueCursor=AbrtwyymY2OGzY_tkY7QO_93rapYIFOmMSGgYkQhubLcqtILKlJcioxqEGlQpSqCC1Qp-DJkGwodFqOBdqkUOfA6Q5DVJeu_AyWnayYuEfY9bATXYBwhIzYeABN9ppe1p5sJ6plapkTNYvPQlnnSpovS2-vA-e5P-5NxxVqTLESIoEcQNfnOjWL7gOLh6IUrqCOQ7u0BeJRpz9P5qRWYLWyI5L2_zpBADMk6E5M0CkLUJxruXTk-XagGRD38KRdd-SH4CGXL_VUDduHTRPPAXU2FzI70zDr86rlDzA9Fdjl4i_4YS935bkLQ86TrR8itMZv7uHxJv6q36v1Db9H4havJqLTCVkbb0-sD0sZzhpBaPciq6Sd2QO0-rUeik_jNAE_64ZyQD4_KPWsWbRh4v5OBglxF3yk-h0x3EdaWxTPg1gwitB3jn3DxeoeJ3tkFGOYslIF2TerE8myhJcE0xSpRVCNT1e1BixktWVD2thKALdV8-lW_SD305ItyRKJjkYwPjlzvd3X5BPM0QnNfRokkQZKx5RuuQjtCoVAfHpO7mXWqgqubtRlK_pbu36n65mUtQlgGbBlrzDfrxviyzZ61n6eau4KRR00YcVcfiyHBRA&theater,Ultimas Noticias,11,3,0,5,0,0,0,1,1,1,0,0,0,1,"la que te gusta, su ex, su novio, tu",n/a,Tamaulipas,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
214,celular.jpg,https://www.facebook.com/caricaturasf/photos/p.1989009141174170/1989009141174170/?type=1&opaqueCursor=AbqGno1s7NiYV1VDFzfYRWrFuLDRbMKPIpYSx2NBWppxJCGoYTtPcsr1kIncFGRyGUNBciRQv2l_luES7-K6fq2pz4581b1xpeJjbdEZ42Q_z2dsamp_Jt1aCYRfgJt11HgTUXbuxaVi44y5Yhk_LRhlIKTLcBQzGgL0azfHY9df-klrndDu-VIGDzjDOI24rR5QXZA56PBRX8lQ1kxhYCRwzk1DF4HLBSn_-avBYTpXdIwUVWWiiJ7RUSeN-8S1LvuoKAReRwUU20lKml9VOjxReiqd1QF8LKA8ia3fiq4l7fnaQ9wTG0O36EtQFaeSRCHb03QQlUmQlI6E6XZrs9W4YFjTe5F5gUjyAnXNQYNr_lKwW9JKFDD4wQrR1yvtBG_KjQJc7eT66HyjBmuwtyqNUZ8zIWdifvWUGdDq-8XwSzjnH5eZhz93o348fFL8n2qDdGv8dwGtAvqhuN3wRpfA&theater,Memes politicos mexicanos,11,9,1,22,0,0,0,0,1,0,0,0,0,1,Cuando mi novia me pide el celular prestado...No tiene pila,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
215,chairos.jpg,https://www.facebook.com/1411991432243728/photos/p.1520268858082651/1520268858082651/?type=1&opaqueCursor=AbpYo9JM0e-BpkM896ai8OBJ-feI5ISJLLw17PqXA-MHfJ9eM3g8aqznu1eDGpwbaP9KAdMDpuSifybI2rvFinX-Ro1CtXM23uohO2N3l3osRQA_gXPuDn2c0S2K4xZyzrYdT1cYyehE6wINsevRAVwQbXKhFWC-Vo24L2b_FYw8XhEHdzfDHu5geLi_sD4ftqlbnE6A_Nu002ViJFRCGMr17X3uDMcYLFIvlzi5i2EApYT9eUPGqYhaATggGK5dFWlMw63nIcQfGMmrgqA-MEcVBqlg6z92nUdsCCpGsFqlZHtZLFp8wY8tETxuj1nncVRaMlxAW7_gmUMWigVp-qQdOg3pOQRpQyR72PDzu1_aeYkOqxPkqESx8dUVdpBAKYHwaUGP6kLy2tEG-_nGGOTQzN1M2aF_wHMoMKtJb6gnMliJh8hUaSzfenSGOqFOaI0&theater,Los memes del peje,48,26,1,20,0,1,0,0,0,1,0,0,1,0,"chairos antes de las incongruencias de amlo, chairos ante las notas en contra de amlo","Asi los chairos el domingo -asi los chairos el lunes Jajajaja, Feliz día inbañables chairos",n/a,n/a,https://www.facebook.com/profile.php?id=100008238698054&fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
216,pejito.jpg,https://www.facebook.com/1411991432243728/photos/p.1569046606538209/1569046606538209/?type=1&opaqueCursor=AbrzvGX_V3MrBfEIz_EidHRpFsnWITyJ7uPCvn1ZOteCrclbm0pBIHgrVdYr9_ZYTn9Ex3v1IXzYA50S2AaNJXXuxCtLj_Sko5MULWsJstblD7mNiCaiAZmt4AryFSfkGufy3OD7zf6KfC8Tnffh47oG7dQyWP2WdIwYBFMHcb_jtgFZCS7voitNvDvmNaSZ6WgrT_hr58e0R92O7S1rvaSvgME9WDg8VGvi9JRwW_4vpZzv_5z9qBG8vNjjBggzRabdTClkQ4P8mN9pFWHe7hFiUqFS_1bmx3NoAmT7HosVb3NmcoI5rS05AAAmYCQ6SXHfgj-HLsOKH8s9bQv1XKQI9ltNWeMWAL1eC5biOKeU4xEv3D4BWxV3_apyWzKeqnczd6y73GArB50_efbVNWQ3-nBahaPlBCZ4I_Oa7te8ocHax7VT4wSWV8vc2rQLslE&theater,Los memes del peje,109,44,2,36,0,4,0,0,0,1,0,0,0,1,"comienzan a circular los nuevos bolivares, 1 pejito","Ya los Chairos piensan en su nueva moneda , ajajaja pobres diablos",n/a,n/a,https://www.facebook.com/galindo1228?fref=ufi&rc=p,n/a,n/a,https://www.facebook.com/mariadelosangeles.garciatopeteojeda.5?fref=ufi&rc=p,n/a,Te la pelaaggte,"Ciudad de Mexico, Mexico",https://www.facebook.com/axelitoo.priiego?fref=ufi&rc=p,Que bonitos se ven,n/a,https://www.facebook.com/elizabeth.devicente.9?fref=ufi&rc=p,n/a,n/a,n/a,DATAMEC,n/a
217,pinos.jpg,https://www.facebook.com/1884705291785261/photos/a.1935829216672868.1073741829.1884705291785261/2058396931082762/?type=3&theater,Politica social,7,24,1,16,0,0,0,0,0,1,0,1,0,0,a donde lo llevo señor ? directo a los pinos,n/a,n/a,No ahí no porque está Enbrujado,https://www.facebook.com/joz.zilvaz?fref=ufi&rc=p,tula de allende,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
218,pierde.jpg,https://www.facebook.com/PoliticalMeme2.0/photos/a.891704557578623.1073741829.891662210916191/1748740135208390/?type=3&theater,memes politicos o de como se politiza con humor,6,4,1,20,0,0,0,1,1,0,0,0,1,0,cuando te peleastes con todo el mundo en redes sociales por defender a un candidato y pierde,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
219,fox.jpg,https://www.facebook.com/memesdebate2018/photos/a.1689725461103122.1073741827.1689711584437843/1774886412587026/?type=3&theater,Memes mexico,22,17,0,46,0,0,0,0,1,1,0,0,0,1,"AMLO ya empezo a cumplir lo que prometio, me encontre a fox en el camion, ya se ve bien madreado",#Elecciones2018 #AMLO #Fox #FoxsinPension#memeElecciones2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
220,mapache.jpg,https://www.facebook.com/memesdebate2018/photos/a.1689725461103122.1073741827.1689711584437843/1768700433205624/?type=3&theater,Memes mexico,21,30,1,24,1,0,2,0,0,0,0,0,0,1,cuando llego a la casilla y un mapache me quiere comprar el voto,#memesElecciones2018 #Elecciones2018 #1deJulio#memesdelDebate #mapaches #PRI #votoLibre#votoSecreto #noVendastuVoto,n/a,Mira Kisuke D. Velázquez.,https://www.facebook.com/mariaguadalupe.uribeestrada?fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
221,rata.jpg,https://www.facebook.com/photo.php?fbid=1586230731496199&set=p.1586230731496199&type=1&opaqueCursor=AbreGoKDY13XW8CJFbjyUZC2iG9Xiljaepf8V0b9x8u0lOgcF2WINr6nKEaCx3kODV0BZYfTGuEwSI75W5uLQITJakCeOw0WWhOWUUvOaa4NFC4k7Zu6cyFNPolVKPTN4i84LfZ9B1acir9qiK8T6h3_72569NIZaRyCBiotu7AFA6lt5_HYL46avXGn6TgpFnNl2J6mhBvcRgKsU8WfONQKsW1ZplwqyvVdkAZcuUn0m_7KBv34iTl7G9FSDjJVnVlgGCF-GU_McuAmD7mUx4tuCYZGG6U87hDSgUVSixkmSPT48gC4_jizxettDajX4jRRS_ENRDQ75c3Hi-JgynwPoQYb1b8xXLGTgsfj8SKyTHci6m2PjOREVWusDZqDaTbD9KO67qPGJtkxW2uvjFZ2BMsgHRwdCAIC_kSeTn5Emw&theater,Miriam Perez,228,62,2,25,0,0,3,1,1,0,0,0,1,0,Cuando finges una pelea pero en realidad eres amigo de tu oponente,Anaya vs Meade,CDMX,Es un orgullo ser Amlover jajaja aunque nos critiquen Chayoteros jaja,https://www.facebook.com/rapscorerkmc?fref=ufi,n/a,AMLO mi presidente,https://www.facebook.com/jose.gonzalezjavier?fref=ufi,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
222,Riquidubalin.jpg,https://www.facebook.com/2242419379318282/photos/a.2242435835983303.1073741828.2242419379318282/2370184959875056/?type=3&theater,AMLO  memes,219,141,22,202,1,1,0,0,0,1,0,0,0,1,ricky ricki canayin me la pela tu el bronco y el duvalin,Es el nuevo Eminem,n/a,Deberían de sacar una rola de eso ganamos,https://www.facebook.com/santiagoalexis.contreras?fref=ufi&rc=p,n/a,Como vez sus rimas?,https://www.facebook.com/novia.dejesus.7?fref=ufi&rc=p,CDMX,Viejo ridículo y asi va gobernar . Un pais,Puebla,https://www.facebook.com/feriha.emir.3950178?fref=ufi&rc=p,Ya se iría,n/a,https://www.facebook.com/profile.php?id=100005513204930&fref=ufi&rc=p, jajaja se mamaron,,https://www.facebook.com/marcos.casanova.524?fref=ufi&rc=p,DATAMEC,n/a
223,humilda.jpg,https://www.facebook.com/1884705291785261/photos/a.1935829216672868.1073741829.1884705291785261/2020593208196468/?type=3&theater,Política Social,62,4,0,0,0,0,0,0,1,1,0,0,0,1,humildad arrogancia,AMLO vs ANAYA,n/a,Aquí a Guanajuato AMLO llegó en 8 YUKON te pare humildad,https://www.facebook.com/tonato.beflo?fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,página con un dilema de crecer y mantenerte informado
224,srpeña.jpg,https://www.facebook.com/1884705291785261/photos/a.1935829216672868.1073741829.1884705291785261/2064234980498957/?type=3&theater,Política Social,5,8,0,0,0,1,0,1,0,0,0,0,1,0,se los dije apenas gano AMLO y ya desde aqui se ve mucha pobreza. Pero usted es presidente todavia sr peña nieto,Peña todavía es presidente,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
225,newchairos.jpg,https://www.facebook.com/VamosConAMLO2018/photos/a.427399750669659.97848.308187582590877/1808442709232016/?type=3&theater,vamos con amlo,4132,2900,84,2000,27,1,45,0,0,0,0,0,0,1,y ahora que digo lo felicito le pido perdon me pongo a sus ordenes o me voy del pais por hocicon,los anti amlo son los nuevos chairos,n/a,"Por lo pronto hazte pendejo como siempre, y cierra el hocico, la venganza no es el fuerte de AMLO, él prefiere la justicia.",https://www.facebook.com/InternationalProjectMarketingNetwork?fref=ufi&rc=p,cdmx,Eres el rey del cinismo viejo joto.ve y dale un beso donde ya sabes.despues te hases pendejo 6 años otra vez solo que ahora no va a ver robadera.ni trafico de influencias.besale el ya sabes que. A ya sabes quien,https://www.facebook.com/vitor.vega.77?fref=ufi&rc=p,n/a,"A chingar a su madre fuera del pais. El y toda su familia, junto con salinas, sedillo, fox, calderon y epn y su prostituta gaviota",Culiacán,https://www.facebook.com/profile.php?id=100003576011506&fref=ufi&rc=p,Mejor devuelva todo lo que se robo y si la ley lo déjà ir que se largue y alla se daracuenta que no hay ladrones tan dessalmados como el y se comportera derechitoooo por que si no no durara mucho tiempo en libertad,Acapulco de juarez,https://www.facebook.com/lauro.vega.3?fref=ufi&rc=p,"por eso no es bueno hablar a lo puro pendejo y todavia peor cuando no cumples lo que dijiste que te largarias del pais, pero asi son estos politicos de sinverguenzas que no tienen dignidad!!",n/a,https://www.facebook.com/profile.php?id=100013854273179&fref=ufi&rc=p,DATAMEC,Pagina muy popluar
226,pejepejin.jpg,https://www.facebook.com/photo.php?fbid=10209456010677119&set=p.10209456010677119&type=1&opaqueCursor=AbrtGKWa-WnYyp8Fr4qX99Y73Jsmwx7S76OdOl6QzkwY1LAoJWmPH20TGlx6dtWlKIDNXp2zYKplHSPK5H8aQ2cM1Ga1-TBBI4HrraJtbciE_m-ViuANdMQOBrfefwTAUPsYTlRkYcEoFC0iEOtrWtl3AWFTrYX-U31GAf2Zoq04-ujRZov8fuvYNDbeY0gADXGitck5LKiD5f9ZMiTbqJd14193TlnxdQmx_LvfJlfapyFqNtfgkt2YD_vqBLrY50NpnAWes8OMv6rT5i1JZleruxBduhDDgC9LCAtfMzCs1QiWiXP8hZEkcaj6rMNf1TUgCjn-oWij9sQD9zxPAcztA4rjN5vk8DXK-vtGOYP3IL_uNytfpJz6eCyg4ZBlt1jX__OS_3O3SfRW1K9q6UxpHYw--EbocDKc8bhq6B86cCY3sabWtsudaU5qcixA-tubWWhNezhRgaySy7AzvEDilX2tViT36dCiFIn1lvnme3AaEQ5n8J_XlJHTUJmXjio&theater,Berny Peña,4,19,0,26,0,0,10,0,0,1,0,0,1,0,"peje, pejin, pendejin ignorante de principio a fin",En respuesta de Anaya ....hagamos memes antes que el Pejelagarto y séquito lo prohíban..... Viene en la Biblia,cdmx,Chinga tu madre desde el.principio al fin jajajajajaja,https://www.facebook.com/miguelangel.lopezrodriguez.161?fref=ufi,n/a,Chinga tu madre de principio a fin como quieras despacio o rápido jejejeje,https://www.facebook.com/photo.php?fbid=10209456010677119&set=p.10209456010677119&type=1&opaqueCursor=AbrtGKWa-WnYyp8Fr4qX99Y73Jsmwx7S76OdOl6QzkwY1LAoJWmPH20TGlx6dtWlKIDNXp2zYKplHSPK5H8aQ2cM1Ga1-TBBI4HrraJtbciE_m-ViuANdMQOBrfefwTAUPsYTlRkYcEoFC0iEOtrWtl3AWFTrYX-U31GAf2Zoq04-ujRZov8fuvYNDbeY0gADXGitck5LKiD5f9ZMiTbqJd14193TlnxdQmx_LvfJlfapyFqNtfgkt2YD_vqBLrY50NpnAWes8OMv6rT5i1JZleruxBduhDDgC9LCAtfMzCs1QiWiXP8hZEkcaj6rMNf1TUgCjn-oWij9sQD9zxPAcztA4rjN5vk8DXK-vtGOYP3IL_uNytfpJz6eCyg4ZBlt1jX__OS_3O3SfRW1K9q6UxpHYw--EbocDKc8bhq6B86cCY3sabWtsudaU5qcixA-tubWWhNezhRgaySy7AzvEDilX2tViT36dCiFIn1lvnme3AaEQ5n8J_XlJHTUJmXjio&theater,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
227,nemo.jpg,https://www.facebook.com/2242419379318282/photos/a.2242435835983303.1073741828.2242419379318282/2369727933254092/?type=3&theater,AMLO memes,345,173,31,336,0,3,1,0,0,1,0,0,0,1,y ahora que ,Cuando después de más de 12 años de campaña por fin ganas la elección,n/a,Pues a cumplir con lo que dijo.. quitar los millones a exprecidentes de pensiones. Para mejorar al pueblo.. . a darle al 100,https://www.facebook.com/bere.monkyo?fref=ufi&rc=p,veracruz,tardo 17 en terminar la universidad y 12 en ser presidente jajaja,https://www.facebook.com/yolanda.ro.7?fref=ufi&rc=p,n/a,"
Pues a seguir chambeando mijo! Un gran ejemplo esté sr.",Guadalajara,https://www.facebook.com/luisalfonso.martinezgomez?fref=ufi&rc=p, A TRABAJAR ! Y ESTE CABRÓN NUNCA LO HA HECHO !JAJAJAJAJA,Puebla,https://www.facebook.com/patricia.kurioca?fref=ufi&rc=p,n/a,n/a,n/a,DATAMEC,n/a
228,6mas.jpg,https://www.facebook.com/2242419379318282/photos/a.2242435835983303.1073741828.2242419379318282/2371593959734156/?type=3&theater,AMLO memes,398,190,14,475,2,6,1,0,0,1,0,0,0,1,cuando llevas mas de 18 años esperando ser presidente y despues de ganar te dicen que debes de esperar 6 meses mas,Van a ser los 6 meses más largos de la vida del Sr,n/a,Son 12 años,https://www.facebook.com/gabriel.hernadez.94064?fref=ufi&rc=p,n/a,Es la ley,https://www.facebook.com/crisgordoa63?fref=ufi&rc=p,,"Si en las campañas lo tuvieron que llevarlo a LA.clínica y en una concentracion le.dio un ptatu, pues a ver si en su período no le da un paro y ano queda.....",n/a,https://www.facebook.com/corina.bello?fref=ufi&rc=p,mi pejecito Dios me lo bendiga y lo cuide del rey de la cocaina epn y todo su puto prian amen,n/a,https://www.facebook.com/miguel.vallejo.73700?fref=ufi&rc=p,"Te equivocas no es huevon como dicen. El ya esta trabajando, al contrario se le irán volando, el chiste es Joder.",San Luis Potosi,https://www.facebook.com/patricia.foyopalacios?fref=ufi&rc=p,DATAMEC,n/a
229,reik.jpg,https://www.facebook.com/laedicion/photos/basw.AboadWWVI82tOFLLca-afaA2Ru1R1rVVd3Cp905VDwN04ZFU7_xRYZ2QYAnk7SAGMirjyysdciFkzYgtYxj0NZhKO7E3HA1_XJJTWVI18mAm_2yHxzO45K4NyxIt6hgsoyuxTzR8740vCjWJ5q30X-W8kK_bNFTmBrsu7mm9tjilu_z5NbEmR_FDTMT0tzHmh60.1274080132654457.779055895586225.677284662610467.949973558489370.442529132852302.2037679789824489.10215803769544116.2012629008767936.1605805406195679/442529132852302/?type=1&opaqueCursor=AbqLC3mddo5oyjSEBcQ8Zv3yqb1rvFQhnt_PMK8gr-aSgDD1kicXrGMg1tJ6B0Kq3GcW1U0VJ7QsvdnuuyUnH1Pz1phDvGK_bnL2814Hh9XyxkDe_fsGosQal_Leq6eiqnBMyKNJF8KTgOtzbpA4hUnQFw26xEnjw0gktfawxgjEkPJaitUg8614aSDG47cTYqyFTwKW7M8_zat94HkwOG69asvzZvjUOvWk_NLDSrX7jbiYuQJSGAFQuhBfTuh1Tkjs_X95-Bsks1jNLREHh5RtyI8djkIu-qaqC_6j-yry-9QSax8DlktdjB3dSMO-evNZS9RIjI8hasZ3RGw1P0QZ0aIeBSFoN0Vsr2wFah2vJkjearNPdc-JSxJd5K3WVXrqw2v44VWjk6KuoNaDlZuaO4B09Yo1a0yta925UJ0s_2gvjaCQ2UsZUu5B7ln9iUcsf-45LWdxf9KvPC4jAQbwEwdgDEepa5fwPayPL79Pxw_SAf8E11oJfxzxTjcwE85te5K3yhrBWF9lzgsemKModE0mvQzc2nA0t2VV-7OORKv0SrCPnJpVnPJRYZL1GpvK4l-5W0WGBfUyassRCrmWtXgxyVpSEe7hJpl0l6Qpgkk_M_sjHO1FIZca4e97Ldolu5CYnt9iKLMllOinZxGW&theater,La Edicion ,8,1,0,6,0,0,1,0,0,0,0,0,0,1,cuando tienes un ojo en el debate y otro en los memes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
230,amlodino.jpj,https://www.facebook.com/elsoldemex/photos/basw.Abr_kw5W3E6jyDItPVUXCCTCFBLKMc21UeADkFIu8HqP2jTyuqP-Gkllm0pMlzUlUzlCI5c61euAx248j5Pa0K-BytgCRV84vq0SqDzLASPRi5W0D0C8s5z9oZ5-sPWlVl_PFb5mp8ufBpjt2xLmxAglD1f8P7vzfckR-mfQ1C1KXAQp8RBM74ay2dj7yQFcjjM.1274080132654457.779055895586225.677284662610467.949973558489370.442529132852302.2037679789824489.10215803769544116.2012629008767936.1605805406195679/1605805406195679/?type=1&theater,el sol de mexico ,1,7,0,4,0,0,0,1,1,1,1,0,0,1,n/a,n/a,cdmx,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DATAMEC,n/a
231,profeta.jpg,https://www.facebook.com/apocalipsiblack/photos/basw.Aboxlhq9fLvnIy_7PMPXM1Z8RShVkiz3_OSp1AnC05OOmXmzVYco1oTB3LmIqi_NYoHZ9v7WXcE6ftrozqz9cNWBujr_euZpi1KBozCe2HHWAS1HO3Kl__8bGaz4ZptXECdiCZTSsJ5-2LWKo1TaD9aeW9UDrMfXeJzKAbB4bh6KWD2MdelF9Ylnx2jAHc75DEI.1274080132654457.779055895586225.677284662610467.949973558489370.442529132852302.2037679789824489.10215803769544116.2012629008767936.1605805406195679/779055895586225/?type=1&theater,apocalipsis black tap,88,22,0,0,0,0,0,1,1,1,1,1,0,0,Deja que los pillos vengan a mi con to y perro,n/a,Tabasco,solocritica no veo nada constructivo,https://www.facebook.com/manuelantonio.hernandezjimenez?fref=ufi&rc=p,n/a,"Toda la borregada contenta con su Mesías,el salvará a México y acabará con la corrupción.",https://www.facebook.com/profile.php?id=100012627874043&fref=ufi&rc=p,n/a,"Con AMLO si, ya que Adán nos demostró con quienes gobernaría en caso de ganar, puros corruptos como elm",Tabasco,https://www.facebook.com/nilson.rodriguezalipi?fref=ufi&rc=p,"Se mueren de envidia, ahora si 2018 hasta le van a besar los huevos al peje",n/a,https://www.facebook.com/josemanuel.salvadorpascual.3?fref=ufi&rc=p,n/a,n/a,n/a,DATAMEC,n/a
232,cortapatas.jpg,https://www.facebook.com/photo.php?fbid=2518221091537424&set=p.2518221091537424&type=1&opaqueCursor=AboS5rXt2BGCQgtYZ1vn5J-RxTJz8_K3gByeKudP5i5EojEAYvxeHvZcd1l7x8p69mIW28XCRjmG-me7DUVPUNaSm-AnSQVxjasIUgdzA5FsdfuwjK0ayCrtcWtJh1IAiPtZoHJ-f0dCueSBx4802qkXT6D7p5C1w_K4gPObVI5HbyNEaLbgMHD-zKlUL6wScxLr2EpEs8uliEnycLPwiq2Ucjx_BLIuhj0oa7dzIVZBlNa0imgmqc4CujjSsHNvD7YUwI4U41IpfFMfNG_l9v7hfqN3Ih36VVHWTRU9n4Edw6Z6PymJ2yKnNoVLxxG4yCB1qVqIzcEpIrXwEOLN_6OHBk0p0krjd9IDJH2pbz7a6_pQjtLQ6iFwX3811nqlRT9Ejd_dSsehwMFzU1xtpvra&theater,Fabian molina,5,2,0,3,0,0,0,0,0,0,1,0,1,0,ES MI ENTRENADOR,n/a,n/a,Joaquín Reyes así cuando me preguntan por ti,https://www.facebook.com/bruno.m.sosa/about?lst=100008853060512%3A541042353%3A1531161601&section=living,n/a,"Evelyn yo en un futuro así como él, como el peje",https://www.facebook.com/profile.php?id=100008198984713&fref=ufi&rc=p,Nezahualcóyotl (estado de México),Wyatt mira la escena de la película que vimos hace mucho! Te acuerdas? HAHAHAHA,n/a,https://www.facebook.com/karyme.garcia.01?fref=ufi&rc=p,"Alberto si has visto ""¿Y dónde están las rubias?"", le entenderás jajaja",n/a,https://www.facebook.com/Joanadioselin?fref=ufi&rc=p,"Julio Sosa tú que eres fotógrafo, rolame una tuya así para mi cuarto",n/a,https://www.facebook.com/danielmjrs?fref=ufi&rc=p,Memingos,
233,noquieroir.jpg,https://www.facebook.com/IME2K/photos/basw.AbqbDgaS2_QXVP_cvWUaEV1p8ebO4WXg69qc5USYU5t1LmPMw3Aa_OSAJ38a-1dTdQ_iU6GK0zTKkmDiMPnPp-0Ss88fPu_3FqUZX3yr4k9of4bIMBPtIdMTTDsEuKqVJImKReNTO69uJ4YRweOMtAF_w8mf-Y69IvhXfkVCLMdzbw.397455394077212.354395961716489.379352495887502.397318090757609.379297412559677.376976032791815.378258805996871.401556940333724.1994715797213903/397455394077212/?type=1&opaqueCursor=Abp6Qtq8icsKv8pyfUJunvDC0TFv0_vAqa02xkqhxCV9wIxifnsZnmkCExTaSznPX8ed4oMYQFHwPWRYVnqJoafg4zLxWKreTnxlvgsOjGNIdWB5k1OWYRoBN98ZrNO3CKa8Fw-vHVXpXUwWDpkpBbpplQuR5oQuvcnEAh3mHnabIcqUttqK13TIQENCjpYTsOCZKnikUiTB43I2b98qe9wSfv8x-TKgJNIbRkFWHv2AHTocROwwqiU5MFWVEE4fD4052GdMzYgUD-kG_50t4zbIKUvsQZ1GcxOZjRxxysQjCDPxH483OVc-At_sUCsDdOV8Al8IR1KzWLzFuhPuiePvvo8zP4kNiCnB1UjaKAPtrYWwgM0f2rWVP43Fdn0UdR8obynKYG-PXLVAAtBwIaJJXjIWufXe0Da1vWvZt-jCPS7dISh8CzZqlSmjtk_Bgjf3fh9U7F2UhDrhy670jeiyJ_wnqiAA9iszG8XIjO3_xMFD86iqS5QFIxqglK_TuOc5TKyKOGCx-8P-ka7cc4qMIumU_4_xV8SeImEl8u3uhU5vcmlR3SAdVuCXIx_JrVf-4ZYR5_7lEjjtkop9jpfq_kcUnD9wTCP_-GSnTfnKAXLHkxi0c3LVGpmrZnabV31ZNQjI4pwcjoi4AEdRZV04mgNNFkx2_bzh4gPWjWEaO88FHSDa5FszAAcIbh-sajYBojVp1oXNzIKUPo9pBAR92ewbRj3lnOFXCXXF2_vsSw&theater,Instituto del meme electoral,721,481,19,1400,3,214,1,1,0,0,0,0,0,1,n/a,"¡Bienvenidos a nuestro Domingo Nocturno de Inventar Títulos!
Ya saben qué hacer",n/a,"AMLO convoca a mega marcha para que se recuenten los votos, esta vez solo lo hace por soberbia.",https://www.facebook.com/tbrutal?fref=ufi&rc=p,n/a,"""El mijis"" crea propuesta de ley para cambiar el himno nacional por chuntaro style""",https://www.facebook.com/kurosaki.ishigo.39?fref=ufi&rc=p,Lom (Noruega),"Preparan video recopilatorio de los memes de Peña Nieto para proyectarlo durante el cambio de poder el 1 de diciembre - Se propone ""Las Golondrinas"" como música de fondo.",Ciudad de México,https://www.facebook.com/marian.nieto.7?fref=ufi&rc=p,Neymar por fin obtiene su oportunidad con el equipo olímpico brasileño de clavados,n/a,https://www.facebook.com/gabriel.calleja1?fref=ufi&rc=p,AMLO dara como primera orden executiva meterle camarón de verdad a la Maruchan,n/a,https://www.facebook.com/armando.moran3?fref=ufi&rc=p,Memingos,http://www.eldeforma.com Un No-ticiero de verdad. Estamos dispuestos a inventar con tal de que te rías y a la vez somos muy honestos... Honestamente todo es mentira.
